|||Cabo Verde
|||Energy sector
|||Oil & gas drilling
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
9|Green Energy Cabo Verde|Oil & Gas Exploration & Production|https://www.greenenergycv.cv|https://www.greenenergycv.cv/careers|https://www.greenenergycv.cv/news
10|Cabo Verde Exploration Services|Oil & Gas Exploration & Production|https://www.cabovertdeexplorationservices.cv|https://www.cabovertdeexplorationservices.cv/careers|https://www.cabovertdeexplorationservices.cv/news

|||Oil & gas refining & marketing
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Cabo Verde Refining Company|Oil & Gas Refining & Marketing|https://www.cvrefining.cv|https://www.cvrefining.cv/careers|https://www.cvrefining.cv/news
2|Petrobras Cabo Verde|Oil & Gas Refining & Marketing|https://www.petrobras.cv|https://www.petrobras.cv/careers|https://www.petrobras.cv/news
3|Cabo Verde Oil Refinery|Oil & Gas Refining & Marketing|https://www.caboverdeoilrefinery.cv|https://www.caboverdeoilrefinery.cv/careers|https://www.caboverdeoilrefinery.cv/news
4|Atlantic Refining|Oil & Gas Refining & Marketing|https://www.atlanticrefining.cv|https://www.atlanticrefining.cv/careers|https://www.atlanticrefining.cv/news
5|Cabo Verde Fuel Services|Oil & Gas Refining & Marketing|https://www.cvfuelservices.cv|https://www.cvfuelservices.cv/careers|https://www.cvfuelservices.cv/news
6|Cabo Verde Energy Marketing|Oil & Gas Refining & Marketing|https://www.cvenergymarketing.cv|https://www.cvenergymarketing.cv/careers|https://www.cvenergymarketing.cv/news
7|Cabo Verde Petroleum Refining|Oil & Gas Refining & Marketing|https://www.cvpetroleumrefining.cv|https://www.cvpetroleumrefining.cv/careers|https://www.cvpetroleumrefining.cv/news
8|Cabo Verde Oil & Gas Marketing|Oil & Gas Refining & Marketing|https://www.caboverdeoilgasmarketing.cv|https://www.caboverdeoilgasmarketing.cv/careers|https://www.caboverdeoilgasmarketing.cv/news
9|Cabo Verde Hydrocarbon Refinery|Oil & Gas Refining & Marketing|https://www.cvhydrocarbonrefinery.cv|https://www.cvhydrocarbonrefinery.cv/careers|https://www.cvhydrocarbonrefinery.cv/news
10|Cabo Verde Energy Solutions|Oil & Gas Refining & Marketing|https://www.cvenergysolutions.cv|https://www.cvenergysolutions.cv/careers|https://www.cvenergysolutions.cv/news

|||Oil & gas storage & transportation
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Cabo Verde Storage Solutions|Oil & Gas Storage & Transportation|https://www.cvstorage.cv|https://www.cvstorage.cv/careers|https://www.cvstorage.cv/news
2|Petrobras Cabo Verde|Oil & Gas Storage & Transportation|https://www.petrobras.cv|https://www.petrobras.cv/careers|https://www.petrobras.cv/news
3|Cabo Verde Oil Transport|Oil & Gas Storage & Transportation|https://www.caboverdeoiltransport.cv|https://www.caboverdeoiltransport.cv/careers|https://www.caboverdeoiltransport.cv/news
4|Atlantic Storage & Transport|Oil & Gas Storage & Transportation|https://www.atlanticstorage.cv|https://www.atlanticstorage.cv/careers|https://www.atlanticstorage.cv/news
5|Cabo Verde Fuel Logistics|Oil & Gas Storage & Transportation|https://www.cvfuellogistics.cv|https://www.cvfuellogistics.cv/careers|https://www.cvfuellogistics.cv/news
6|Cabo Verde Pipeline Services|Oil & Gas Storage & Transportation|https://www.cvpipeline.cv|https://www.cvpipeline.cv/careers|https://www.cvpipeline.cv/news
7|Cabo Verde Energy Transport|Oil & Gas Storage & Transportation|https://www.cvenergytransport.cv|https://www.cvenergytransport.cv/careers|https://www.cvenergytransport.cv/news
8|Cabo Verde Hydrocarbon Transport|Oil & Gas Storage & Transportation|https://www.cvhydrocarbontransport.cv|https://www.cvhydrocarbontransport.cv/careers|https://www.cvhydrocarbontransport.cv/news
9|Cabo Verde Logistics Services|Oil & Gas Storage & Transportation|https://www.cvlogistics.cv|https://www.cvlogistics.cv/careers|https://www.cvlogistics.cv/news
10|Cabo Verde Storage & Distribution|Oil & Gas Storage & Transportation|https://www.cvstorageanddistribution.cv|https://www.cvstorageanddistribution.cv/careers|https://www.cvstorageanddistribution.cv/news

|||Coal & consumable fuels
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Cabo Verde Coal Company|Coal & Consumable Fuels|https://www.cvcoal.cv|https://www.cvcoal.cv/careers|https://www.cvcoal.cv/news
2|Cabo Verde Energy Fuels|Coal & Consumable Fuels|https://www.cvenergyfuels.cv|https://www.cvenergyfuels.cv/careers|https://www.cvenergyfuels.cv/news
3|Cabo Verde Mining & Fuels|Coal & Consumable Fuels|https://www.cvminingfuels.cv|https://www.cvminingfuels.cv/careers|https://www.cvminingfuels.cv/news
4|Atlantic Coal & Fuels|Coal & Consumable Fuels|https://www.atlanticcoal.cv|https://www.atlanticcoal.cv/careers|https://www.atlanticcoal.cv/news
5|Cabo Verde Fuel Solutions|Coal & Consumable Fuels|https://www.cvfuelsolutions.cv|https://www.cvfuelsolutions.cv/careers|https://www.cvfuelsolutions.cv/news
6|Cabo Verde Coal Mining|Coal & Consumable Fuels|https://www.cvcoalmining.cv|https://www.cvcoalmining.cv/careers|https://www.cvcoalmining.cv/news
7|Cabo Verde Energy Resources|Coal & Consumable Fuels|https://www.cvenergyresources.cv|https://www.cvenergyresources.cv/careers|https://www.cvenergyresources.cv/news
8|Cabo Verde Coal Transport|Coal & Consumable Fuels|https://www.cvcoaltransport.cv|https://www.cvcoaltransport.cv/careers|https://www.cvcoaltransport.cv/news
9|Cabo Verde Thermal Fuels|Coal & Consumable Fuels|https://www.cvthermalfuels.cv|https://www.cvthermalfuels.cv/careers|https://www.cvthermalfuels.cv/news
10|Cabo Verde Resource Management|Coal & Consumable Fuels|https://www.cvresourcemanagement.cv|https://www.cvresourcemanagement.cv/careers|https://www.cvresourcemanagement.cv/news

|||Materials sector
|||Chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Cabo Verde Chemicals|Chemicals|https://www.caboverdechemicals.cv|https://www.caboverdechemicals.cv/careers|https://www.caboverdechemicals.cv/news
2|Cabo Verde Plastics|Chemicals|https://www.caboverdeplastics.cv|https://www.caboverdeplastics.cv/careers|https://www.caboverdeplastics.cv/news
3|Cabo Verde Fertilizers|Chemicals|https://www.caboverdefertilizers.cv|https://www.caboverdefertilizers.cv/careers|https://www.caboverdefertilizers.cv/news
4|Cabo Verde Paints|Chemicals|https://www.caboverdepaints.cv|https://www.caboverdepaints.cv/careers|https://www.caboverdepaints.cv/news
5|Cabo Verde Resins|Chemicals|https://www.caboverderesins.cv|https://www.caboverderesins.cv/careers|https://www.caboverderesins.cv/news
6|Cabo Verde Adhesives|Chemicals|https://www.caboverdead adhesives.cv|https://www.caboverdead adhesives.cv/careers|https://www.caboverdead adhesives.cv/news
7|Cabo Verde Petrochemicals|Chemicals|https://www.caboverdepetrochemicals.cv|https://www.caboverdepetrochemicals.cv/careers|https://www.caboverdepetrochemicals.cv/news
8|Cabo Verde Specialty Chemicals|Chemicals|https://www.caboverdespecialtychemicals.cv|https://www.caboverdespecialtychemicals.cv/careers|https://www.caboverdespecialtychemicals.cv/news
9|Cabo Verde Industrial Chemicals|Chemicals|https://www.caboverdeindustrialchemicals.cv|https://www.caboverdeindustrialchemicals.cv/careers|https://www.caboverdeindustrialchemicals.cv/news
10|Cabo Verde Chemical Solutions|Chemicals|https://www.caboverdechemicalsolutions.cv|https://www.caboverdechemicalsolutions.cv/careers|https://www.caboverdechemicalsolutions.cv/news

|||Commodity chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Cabo Verde Commodity Chemicals|Commodity Chemicals|https://www.caboverdecommoditychemicals.cv|https://www.caboverdecommoditychemicals.cv/careers|https://www.caboverdecommoditychemicals.cv/news
2|Cabo Verde Basic Chemicals|Commodity Chemicals|https://www.caboverdebasicchemicals.cv|https://www.caboverdebasicchemicals.cv/careers|https://www.caboverdebasicchemicals.cv/news
3|Cabo Verde Chemical Supplies|Commodity Chemicals|https://www.caboverdechemicalsupplies.cv|https://www.caboverdechemicalsupplies.cv/careers|https://www.caboverdechemicalsupplies.cv/news
4|Cabo Verde Petrochemical Products|Commodity Chemicals|https://www.caboverdepetrochemicalproducts.cv|https://www.caboverdepetrochemicalproducts.cv/careers|https://www.caboverdepetrochemicalproducts.cv/news
5|Cabo Verde Inorganic Chemicals|Commodity Chemicals|https://www.caboverdeinorganicchemicals.cv|https://www.caboverdeinorganicchemicals.cv/careers|https://www.caboverdeinorganicchemicals.cv/news
6|Cabo Verde Organic Chemicals|Commodity Chemicals|https://www.caboverdeorganicchemicals.cv|https://www.caboverdeorganicchemicals.cv/careers|https://www.caboverdeorganicchemicals.cv/news
7|Cabo Verde Industrial Chemicals|Commodity Chemicals|https://www.caboverdeindustrialchemicals.cv|https://www.caboverdeindustrialchemicals.cv/careers|https://www.caboverdeindustrialchemicals.cv/news
8|Cabo Verde Chemical Manufacturing|Commodity Chemicals|https://www.caboverdechemicalmanufacturing.cv|https://www.caboverdechemicalmanufacturing.cv/careers|https://www.caboverdechemicalmanufacturing.cv/news
9|Cabo Verde Fertilizer Chemicals|Commodity Chemicals|https://www.caboverdefertilizerchemicals.cv|https://www.caboverdefertilizerchemicals.cv/careers|https://www.caboverdefertilizerchemicals.cv/news
10|Cabo Verde Chemical Trading|Commodity Chemicals|https://www.caboverdechemicaltrading.cv|https://www.caboverdechemicaltrading.cv/careers|https://www.caboverdechemicaltrading.cv/news

|||Diversified chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Cabo Verde Diversified Chemicals|Diversified Chemicals|https://www.caboverdediversifiedchemicals.cv|https://www.caboverdediversifiedchemicals.cv/careers|https://www.caboverdediversifiedchemicals.cv/news
2|Cabo Verde Specialty Chemicals|Diversified Chemicals|https://www.caboverdespecialtychemicals.cv|https://www.caboverdespecialtychemicals.cv/careers|https://www.caboverdespecialtychemicals.cv/news
3|Cabo Verde Chemical Innovations|Diversified Chemicals|https://www.caboverdechemicalinnovations.cv|https://www.caboverdechemicalinnovations.cv/careers|https://www.caboverdechemicalinnovations.cv/news
4|Cabo Verde Chemical Solutions|Diversified Chemicals|https://www.caboverdechemicalsolutions.cv|https://www.caboverdechemicalsolutions.cv/careers|https://www.caboverdechemicalsolutions.cv/news
5|Cabo Verde Environmental Chemicals|Diversified Chemicals|https://www.caboverdeenvironmentalchemicals.cv|https://www.caboverdeenvironmentalchemicals.cv/careers|https://www.caboverdeenvironmentalchemicals.cv/news
6|Cabo Verde Agricultural Chemicals|Diversified Chemicals|https://www.caboverdeagriculturalchemicals.cv|https://www.caboverdeagriculturalchemicals.cv/careers|https://www.caboverdeagriculturalchemicals.cv/news
7|Cabo Verde Industrial Solutions|Diversified Chemicals|https://www.caboverdeindustrialsolutions.cv|https://www.caboverdeindustrialsolutions.cv/careers|https://www.caboverdeindustrialsolutions.cv/news
8|Cabo Verde Chemical Manufacturing|Diversified Chemicals|https://www.caboverdechemicalmanufacturing.cv|https://www.caboverdechemicalmanufacturing.cv/careers|https://www.caboverdechemicalmanufacturing.cv/news
9|Cabo Verde Polymer Solutions|Diversified Chemicals|https://www.caboverdepolymer solutions.cv|https://www.caboverdepolymer solutions.cv/careers|https://www.caboverdepolymer solutions.cv/news
10|Cabo Verde Composite Materials|Diversified Chemicals|https://www.caboverdecompositematerials.cv|https://www.caboverdecompositematerials.cv/careers|https://www.caboverdecompositematerials.cv/news

|||Fertilizers & agricultural chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Cabo Verde Fertilizers|Fertilizers & Agricultural Chemicals|https://www.caboverdefertilizers.cv|https://www.caboverdefertilizers.cv/careers|https://www.caboverdefertilizers.cv/news
2|Cabo Verde Agricultural Chemicals|Fertilizers & Agricultural Chemicals|https://www.caboverdeagriculturalchemicals.cv|https://www.caboverdeagriculturalchemicals.cv/careers|https://www.caboverdeagriculturalchemicals.cv/news
3|Cabo Verde Crop Protection|Fertilizers & Agricultural Chemicals|https://www.caboverdecropprotection.cv|https://www.caboverdecropprotection.cv/careers|https://www.caboverdecropprotection.cv/news
4|Cabo Verde Plant Nutrition|Fertilizers & Agricultural Chemicals|https://www.caboverdeplantnutrition.cv|https://www.caboverdeplantnutrition.cv/careers|https://www.caboverdeplantnutrition.cv/news
5|Cabo Verde Soil Science|Fertilizers & Agricultural Chemicals|https://www.caboverdesoilscience.cv|https://www.caboverdesoilscience.cv/careers|https://www.caboverdesoilscience.cv/news
6|Cabo Verde Irrigation Systems|Fertilizers & Agricultural Chemicals|https://www.caboverdeirrigationsystems.cv|https://www.caboverdeirrigationsystems.cv/careers|https://www.caboverdeirrigationsystems.cv/news
7|Cabo Verde Agricultural Solutions|Fertilizers & Agricultural Chemicals|https://www.caboverdeagriculturalsolutions.cv|https://www.caboverdeagriculturalsolutions.cv/careers|https://www.caboverdeagriculturalsolutions.cv/news
8|Cabo Verde Farming Technologies|Fertilizers & Agricultural Chemicals|https://www.caboverdefarmingtechnologies.cv|https://www.caboverdefarmingtechnologies.cv/careers|https://www.caboverdefarmingtechnologies.cv/news
9|Cabo Verde Crop Enhancement|Fertilizers & Agricultural Chemicals|https://www.caboverdecropenhancement.cv|https://www.caboverdecropenhancement.cv/careers|https://www.caboverdecropenhancement.cv/news
10|Cabo Verde Agricultural Research|Fertilizers & Agricultural Chemicals|https://www.caboverdeagriculturalresearch.cv|https://www.caboverdeagriculturalresearch.cv/careers|https://www.caboverdeagriculturalresearch.cv/news

|||Industrial gases
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Cabo Verde Industrial Gases|Industrial Gases|https://www.caboverdeindustrialgases.cv|https://www.caboverdeindustrialgases.cv/careers|https://www.caboverdeindustrialgases.cv/news
2|Cabo Verde Gas Solutions|Industrial Gases|https://www.caboverdegassolutions.cv|https://www.caboverdegassolutions.cv/careers|https://www.caboverdegassolutions.cv/news
3|Cabo Verde Air Products|Industrial Gases|https://www.caboverdeairproducts.cv|https://www.caboverdeairproducts.cv/careers|https://www.caboverdeairproducts.cv/news
4|Cabo Verde Gaseous Technologies|Industrial Gases|https://www.caboverdegaseoustechnologies.cv|https://www.caboverdegaseoustechnologies.cv/careers|https://www.caboverdegaseoustechnologies.cv/news
5|Cabo Verde Cryogenic Gases|Industrial Gases|https://www.caboverdecryogenicgases.cv|https://www.caboverdecryogenicgases.cv/careers|https://www.caboverdecryogenicgases.cv/news
6|Cabo Verde Gas Distribution|Industrial Gases|https://www.caboverdegasdistribution.cv|https://www.caboverdegasdistribution.cv/careers|https://www.caboverdegasdistribution.cv/news
7|Cabo Verde Specialty Gases|Industrial Gases|https://www.caboverdespecialtygases.cv|https://www.caboverdespecialtygases.cv/careers|https://www.caboverdespecialtygases.cv/news
8|Cabo Verde Gas Engineering|Industrial Gases|https://www.caboverdegasengineering.cv|https://www.caboverdegasengineering.cv/careers|https://www.caboverdegasengineering.cv/news
9|Cabo Verde Compressed Gases|Industrial Gases|https://www.caboverdecompressedgases.cv|https://www.caboverdecompressedgases.cv/careers|https://www.caboverdecompressedgases.cv/news
10|Cabo Verde Gas Innovations|Industrial Gases|https://www.caboverdegasinnovations.cv|https://www.caboverdegasinnovations.cv/careers|https://www.caboverdegasinnovations.cv/news

|||Specialty chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Cabo Verde Specialty Chemicals|Specialty Chemicals|https://www.caboverdespecialtychemicals.cv|https://www.caboverdespecialtychemicals.cv/careers|https://www.caboverdespecialtychemicals.cv/news
2|Cabo Verde Chemical Innovations|Specialty Chemicals|https://www.caboverdechemicalinnovations.cv|https://www.caboverdechemicalinnovations.cv/careers|https://www.caboverdechemicalinnovations.cv/news
3|Cabo Verde Advanced Chemicals|Specialty Chemicals|https://www.caboverdeadvancedchemicals.cv|https://www.caboverdeadvancedchemicals.cv/careers|https://www.caboverdeadvancedchemicals.cv/news
4|Cabo Verde Functional Chemicals|Specialty Chemicals|https://www.caboverdefunctionalchemicals.cv|https://www.caboverdefunctionalchemicals.cv/careers|https://www.caboverdefunctionalchemicals.cv/news
5|Cabo Verde Performance Chemicals|Specialty Chemicals|https://www.caboverdeperformancechemicals.cv|https://www.caboverdeperformancechemicals.cv/careers|https://www.caboverdeperformancechemicals.cv/news
6|Cabo Verde Specialty Coatings|Specialty Chemicals|https://www.caboverdespecialtycoatings.cv|https://www.caboverdespecialtycoatings.cv/careers|https://www.caboverdespecialtycoatings.cv/news
7|Cabo Verde Chemical Solutions|Specialty Chemicals|https://www.caboverdechemicalsolutions.cv|https://www.caboverdechemicalsolutions.cv/careers|https://www.caboverdechemicalsolutions.cv/news
8|Cabo Verde Additives & Ingredients|Specialty Chemicals|https://www.caboverdeadditivesingredients.cv|https://www.caboverdeadditivesingredients.cv/careers|https://www.caboverdeadditivesingredients.cv/news
9|Cabo Verde Agrochemicals|Specialty Chemicals|https://www.caboverdeagrochemicals.cv|https://www.caboverdeagrochemicals.cv/careers|https://www.caboverdeagrochemicals.cv/news
10|Cabo Verde Specialty Polymers|Specialty Chemicals|https://www.caboverdespecialtypolymers.cv|https://www.caboverdespecialtypolymers.cv/careers|https://www.caboverdespecialtypolymers.cv/news

|||Construction materials
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Cabo Verde Construction Materials|Construction Materials|https://www.caboverdeconstructionmaterials.cv|https://www.caboverdeconstructionmaterials.cv/careers|https://www.caboverdeconstructionmaterials.cv/news
2|Cabo Verde Cement Co.|Construction Materials|https://www.caboverdecement.cv|https://www.caboverdecement.cv/careers|https://www.caboverdecement.cv/news
3|Cabo Verde Aggregate Supplies|Construction Materials|https://www.caboverdeaggregates.cv|https://www.caboverdeaggregates.cv/careers|https://www.caboverdeaggregates.cv/news
4|Cabo Verde Building Solutions|Construction Materials|https://www.caboverdebuildingsolutions.cv|https://www.caboverdebuildingsolutions.cv/careers|https://www.caboverdebuildingsolutions.cv/news
5|Cabo Verde Roofing Materials|Construction Materials|https://www.caboverderoofingmaterials.cv|https://www.caboverderoofingmaterials.cv/careers|https://www.caboverderoofingmaterials.cv/news
6|Cabo Verde Insulation Products|Construction Materials|https://www.caboverdeinsulation.cv|https://www.caboverdeinsulation.cv/careers|https://www.caboverdeinsulation.cv/news
7|Cabo Verde Concrete Solutions|Construction Materials|https://www.caboverdeconcretesolutions.cv|https://www.caboverdeconcretesolutions.cv/careers|https://www.caboverdeconcretesolutions.cv/news
8|Cabo Verde Prefabricated Materials|Construction Materials|https://www.caboverdeprefabricatedmaterials.cv|https://www.caboverdeprefabricatedmaterials.cv/careers|https://www.caboverdeprefabricatedmaterials.cv/news
9|Cabo Verde Masonry Supplies|Construction Materials|https://www.caboverdemasonrysupplies.cv|https://www.caboverdemasonrysupplies.cv/careers|https://www.caboverdemasonrysupplies.cv/news
10|Cabo Verde Construction Equipment|Construction Materials|https://www.caboverdeconstructionequipment.cv|https://www.caboverdeconstructionequipment.cv/careers|https://www.caboverdeconstructionequipment.cv/news

|||Containers & packaging
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Cabo Verde Packaging Solutions|Containers & Packaging|https://www.caboverdepackagingsolutions.cv|https://www.caboverdepackagingsolutions.cv/careers|https://www.caboverdepackagingsolutions.cv/news
2|Cabo Verde Container Co.|Containers & Packaging|https://www.caboverdecontainer.cv|https://www.caboverdecontainer.cv/careers|https://www.caboverdecontainer.cv/news
3|Cabo Verde Eco-Packaging|Containers & Packaging|https://www.caboverdeecopackaging.cv|https://www.caboverdeecopackaging.cv/careers|https://www.caboverdeecopackaging.cv/news
4|Cabo Verde Flexible Packaging|Containers & Packaging|https://www.caboverdeflexiblepackaging.cv|https://www.caboverdeflexiblepackaging.cv/careers|https://www.caboverdeflexiblepackaging.cv/news
5|Cabo Verde Beverage Containers|Containers & Packaging|https://www.caboverdebeveragecontainers.cv|https://www.caboverdebeveragecontainers.cv/careers|https://www.caboverdebeveragecontainers.cv/news
6|Cabo Verde Industrial Packaging|Containers & Packaging|https://www.caboverdeindustrialpackaging.cv|https://www.caboverdeindustrialpackaging.cv/careers|https://www.caboverdeindustrialpackaging.cv/news
7|Cabo Verde Custom Packaging|Containers & Packaging|https://www.caboverdecustompackaging.cv|https://www.caboverdecustompackaging.cv/careers|https://www.caboverdecustompackaging.cv/news
8|Cabo Verde Paper Packaging|Containers & Packaging|https://www.caboverdepaperpackaging.cv|https://www.caboverdepaperpackaging.cv/careers|https://www.caboverdepaperpackaging.cv/news
9|Cabo Verde Packaging Innovations|Containers & Packaging|https://www.caboverdepackaginginnovations.cv|https://www.caboverdepackaginginnovations.cv/careers|https://www.caboverdepackaginginnovations.cv/news
10|Cabo Verde Sustainable Packaging|Containers & Packaging|https://www.caboverdesustainablepackaging.cv|https://www.caboverdesustainablepackaging.cv/careers|https://www.caboverdesustainablepackaging.cv/news

|||Metal, glass & plastic containers
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Cabo Verde Metal Containers|Metal, Glass & Plastic Containers|https://www.caboverdemetalcontainers.cv|https://www.caboverdemetalcontainers.cv/careers|https://www.caboverdemetalcontainers.cv/news
