|||Lesotho
|||Energy sector
|||Oil & gas drilling
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
5|Lesotho Energy Services|Oil & Gas Equipment & Services|https://www.lesothoenergyservices.co.ls|https://www.lesothoenergyservices.co.ls/careers|https://www.lesothoenergyservices.co.ls/news
6|DrillTech Equipment|Oil & Gas Equipment & Services|https://www.drilltechequipment.co.ls|https://www.drilltechequipment.co.ls/careers|https://www.drilltechequipment.co.ls/news
7|Lesotho Oil & Gas Services|Oil & Gas Equipment & Services|https://www.lesothooilandgasservices.co.ls|https://www.lesothooilandgasservices.co.ls/careers|https://www.lesothooilandgasservices.co.ls/news
8|Basotho Drilling Equipment|Oil & Gas Equipment & Services|https://www.basothodrillingequipment.co.ls|https://www.basothodrillingequipment.co.ls/careers|https://www.basothodrillingequipment.co.ls/news
9|Lesotho Energy Tools|Oil & Gas Equipment & Services|https://www.lesothoenergytools.co.ls|https://www.lesothoenergytools.co.ls/careers|https://www.lesothoenergytools.co.ls/news
10|Highland Equipment Services|Oil & Gas Equipment & Services|https://www.highlandequipmentservices.co.ls|https://www.highlandequipmentservices.co.ls/careers|https://www.highlandequipmentservices.co.ls/news

|||Integrated oil & gas
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Lesotho Integrated Energy|Integrated Oil & Gas|https://www.lesothointegratedenergy.co.ls|https://www.lesothointegratedenergy.co.ls/careers|https://www.lesothointegratedenergy.co.ls/news
2|Basotho Oil & Gas|Integrated Oil & Gas|https://www.basothooilgas.co.ls|https://www.basothooilgas.co.ls/careers|https://www.basothooilgas.co.ls/news
3|Lesotho Energy Holdings|Integrated Oil & Gas|https://www.lesothoenergyholdings.co.ls|https://www.lesothoenergyholdings.co.ls/careers|https://www.lesothoenergyholdings.co.ls/news
4|Mountain Oil & Gas|Integrated Oil & Gas|https://www.mountainoilgas.co.ls|https://www.mountainoilgas.co.ls/careers|https://www.mountainoilgas.co.ls/news
5|Lesotho Petroleum Ltd.|Integrated Oil & Gas|https://www.lesothopetroleum.co.ls|https://www.lesothopetroleum.co.ls/careers|https://www.lesothopetroleum.co.ls/news
6|Drill & Energy Solutions|Integrated Oil & Gas|https://www.drillenergysolutions.co.ls|https://www.drillenergysolutions.co.ls/careers|https://www.drillenergysolutions.co.ls/news
7|Lesotho Oil Ventures|Integrated Oil & Gas|https://www.lesothooilventures.co.ls|https://www.lesothooilventures.co.ls/careers|https://www.lesothooilventures.co.ls/news
8|Basotho Energy Group|Integrated Oil & Gas|https://www.basothoenergygroup.co.ls|https://www.basothoenergygroup.co.ls/careers|https://www.basothoenergygroup.co.ls/news
9|Lesotho Oilfield Corporation|Integrated Oil & Gas|https://www.lesothooilfieldcorp.co.ls|https://www.lesothooilfieldcorp.co.ls/careers|https://www.lesothooilfieldcorp.co.ls/news
10|Highland Integrated Energy|Integrated Oil & Gas|https://www.highlandintegratedenergy.co.ls|https://www.highlandintegratedenergy.co.ls/careers|https://www.highlandintegratedenergy.co.ls/news

|||Oil & gas exploration & production
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Lesotho Exploration Company|Oil & Gas Exploration & Production|https://www.lesothoexploration.co.ls|https://www.lesothoexploration.co.ls/careers|https://www.lesothoexploration.co.ls/news
2|Basotho Oil Explorers|Oil & Gas Exploration & Production|https://www.basothooilexplorers.co.ls|https://www.basothooilexplorers.co.ls/careers|https://www.basothooilexplorers.co.ls/news
3|Lesotho Energy Exploration|Oil & Gas Exploration & Production|https://www.lesothoenergyexploration.co.ls|https://www.lesothoenergyexploration.co.ls/careers|https://www.lesothoenergyexploration.co.ls/news
4|Mountain Oil Exploration|Oil & Gas Exploration & Production|https://www.mountainoilexploration.co.ls|https://www.mountainoilexploration.co.ls/careers|https://www.mountainoilexploration.co.ls/news
5|Lesotho Petroleum Exploration|Oil & Gas Exploration & Production|https://www.lesothopetroleumexploration.co.ls|https://www.lesothopetroleumexploration.co.ls/careers|https://www.lesothopetroleumexploration.co.ls/news
6|Drill & Explore Lesotho|Oil & Gas Exploration & Production|https://www.drillandexplore.co.ls|https://www.drillandexplore.co.ls/careers|https://www.drillandexplore.co.ls/news
7|Lesotho Oilfield Exploration|Oil & Gas Exploration & Production|https://www.lesothooilfieldexploration.co.ls|https://www.lesothooilfieldexploration.co.ls/careers|https://www.lesothooilfieldexploration.co.ls/news
8|Basotho Energy Producers|Oil & Gas Exploration & Production|https://www.basothoenergyproducers.co.ls|https://www.basothoenergyproducers.co.ls/careers|https://www.basothoenergyproducers.co.ls/news
9|Lesotho Oil Ventures|Oil & Gas Exploration & Production|https://www.lesothooilventures.co.ls|https://www.lesothooilventures.co.ls/careers|https://www.lesothooilventures.co.ls/news
10|Highland Exploration Ltd.|Oil & Gas Exploration & Production|https://www.highlandexploration.co.ls|https://www.highlandexploration.co.ls/careers|https://www.highlandexploration.co.ls/news

|||Oil & gas refining & marketing
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Lesotho Refining Company|Oil & Gas Refining & Marketing|https://www.lesothorefining.co.ls|https://www.lesothorefining.co.ls/careers|https://www.lesothorefining.co.ls/news
2|Basotho Oil Refiners|Oil & Gas Refining & Marketing|https://www.basothooilrefiners.co.ls|https://www.basothooilrefiners.co.ls/careers|https://www.basothooilrefiners.co.ls/news
3|Lesotho Energy Refining|Oil & Gas Refining & Marketing|https://www.lesothoenergyrefining.co.ls|https://www.lesothoenergyrefining.co.ls/careers|https://www.lesothoenergyrefining.co.ls/news
4|Mountain Oil Refining|Oil & Gas Refining & Marketing|https://www.mountainoilrefining.co.ls|https://www.mountainoilrefining.co.ls/careers|https://www.mountainoilrefining.co.ls/news
5|Lesotho Petroleum Refining|Oil & Gas Refining & Marketing|https://www.lesothopetroleumrefining.co.ls|https://www.lesothopetroleumrefining.co.ls/careers|https://www.lesothopetroleumrefining.co.ls/news
6|Drill & Refine Lesotho|Oil & Gas Refining & Marketing|https://www.drillandrefine.co.ls|https://www.drillandrefine.co.ls/careers|https://www.drillandrefine.co.ls/news
7|Lesotho Oil Marketing|Oil & Gas Refining & Marketing|https://www.lesothooilmarketing.co.ls|https://www.lesothooilmarketing.co.ls/careers|https://www.lesothooilmarketing.co.ls/news
8|Basotho Energy Refiners|Oil & Gas Refining & Marketing|https://www.basothoenergyrefiners.co.ls|https://www.basothoenergyrefiners.co.ls/careers|https://www.basothoenergyrefiners.co.ls/news
9|Lesotho Fuel Refinery|Oil & Gas Refining & Marketing|https://www.lesothofuelrefinery.co.ls|https://www.lesothofuelrefinery.co.ls/careers|https://www.lesothofuelrefinery.co.ls/news
10|Highland Refining Co.|Oil & Gas Refining & Marketing|https://www.highlandrefining.co.ls|https://www.highlandrefining.co.ls/careers|https://www.highlandrefining.co.ls/news

|||Oil & gas storage & transportation
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Lesotho Oil Transport|Oil & Gas Storage & Transportation|https://www.lesothooiltransport.co.ls|https://www.lesothooiltransport.co.ls/careers|https://www.lesothooiltransport.co.ls/news
2|Basotho Storage Solutions|Oil & Gas Storage & Transportation|https://www.basothostoragesolutions.co.ls|https://www.basothostoragesolutions.co.ls/careers|https://www.basothostoragesolutions.co.ls/news
3|Lesotho Energy Transport|Oil & Gas Storage & Transportation|https://www.lesothoenergytransport.co.ls|https://www.lesothoenergytransport.co.ls/careers|https://www.lesothoenergytransport.co.ls/news
4|Mountain Oil Storage|Oil & Gas Storage & Transportation|https://www.mountainoilstorage.co.ls|https://www.mountainoilstorage.co.ls/careers|https://www.mountainoilstorage.co.ls/news
5|Lesotho Fuel Transport|Oil & Gas Storage & Transportation|https://www.lesothofueltransport.co.ls|https://www.lesothofueltransport.co.ls/careers|https://www.lesothofueltransport.co.ls/news
6|Drill & Store Lesotho|Oil & Gas Storage & Transportation|https://www.drillandstore.co.ls|https://www.drillandstore.co.ls/careers|https://www.drillandstore.co.ls/news
7|Lesotho Petroleum Transport|Oil & Gas Storage & Transportation|https://www.lesothopetroleumtransport.co.ls|https://www.lesothopetroleumtransport.co.ls/careers|https://www.lesothopetroleumtransport.co.ls/news
8|Basotho Energy Transport|Oil & Gas Storage & Transportation|https://www.basothoenergytransport.co.ls|https://www.basothoenergytransport.co.ls/careers|https://www.basothoenergytransport.co.ls/news
9|Lesotho Oil Storage Co.|Oil & Gas Storage & Transportation|https://www.lesothooilstorage.co.ls|https://www.lesothooilstorage.co.ls/careers|https://www.lesothooilstorage.co.ls/news
10|Highland Transport Services|Oil & Gas Storage & Transportation|https://www.highlandtransport.co.ls|https://www.highlandtransport.co.ls/careers|https://www.highlandtransport.co.ls/news

|||Coal & consumable fuels
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Lesotho Coal Mining Co.|Coal & Consumable Fuels|https://www.lesothocoalmining.co.ls|https://www.lesothocoalmining.co.ls/careers|https://www.lesothocoalmining.co.ls/news
2|Basotho Coal Suppliers|Coal & Consumable Fuels|https://www.basothocoalsuppliers.co.ls|https://www.basothocoalsuppliers.co.ls/careers|https://www.basothocoalsuppliers.co.ls/news
3|Lesotho Energy Fuels|Coal & Consumable Fuels|https://www.lesothoenergyfuels.co.ls|https://www.lesothoenergyfuels.co.ls/careers|https://www.lesothoenergyfuels.co.ls/news
4|Mountain Coal Producers|Coal & Consumable Fuels|https://www.mountaincoalproducing.co.ls|https://www.mountaincoalproducing.co.ls/careers|https://www.mountaincoalproducing.co.ls/news
5|Lesotho Fuel Resources|Coal & Consumable Fuels|https://www.lesothofuelresources.co.ls|https://www.lesothofuelresources.co.ls/careers|https://www.lesothofuelresources.co.ls/news
6|Drill & Coal Lesotho|Coal & Consumable Fuels|https://www.drillandcoal.co.ls|https://www.drillandcoal.co.ls/careers|https://www.drillandcoal.co.ls/news
7|Lesotho Coal Enterprises|Coal & Consumable Fuels|https://www.lesothocoalenterprises.co.ls|https://www.lesothocoalenterprises.co.ls/careers|https://www.lesothocoalenterprises.co.ls/news
8|Basotho Energy Coal|Coal & Consumable Fuels|https://www.basothoenergycoal.co.ls|https://www.basothoenergycoal.co.ls/careers|https://www.basothoenergycoal.co.ls/news
9|Lesotho Coal Distribution|Coal & Consumable Fuels|https://www.lesothocoaldistribution.co.ls|https://www.lesothocoaldistribution.co.ls/careers|https://www.lesothocoaldistribution.co.ls/news
10|Highland Coal Co.|Coal & Consumable Fuels|https://www.highlandcoal.co.ls|https://www.highlandcoal.co.ls/careers|https://www.highlandcoal.co.ls/news

|||Materials sector
|||Chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Lesotho Chemicals|Basic Chemicals|https://www.lesothochemicals.co.ls|https://www.lesothochemicals.co.ls/careers|https://www.lesothochemicals.co.ls/news
2|Chemicals Lesotho|Specialty Chemicals|https://www.chemicalslesotho.co.ls|https://www.chemicalslesotho.co.ls/careers|https://www.chemicalslesotho.co.ls/news
3|Lesotho Fertilizers|Fertilizers|https://www.lesothofertilizers.co.ls|https://www.lesothofertilizers.co.ls/careers|https://www.lesothofertilizers.co.ls/news
4|EcoChem Lesotho|Eco-Friendly Chemicals|https://www.ecochem.co.ls|https://www.ecochem.co.ls/careers|https://www.ecochem.co.ls/news
5|Lesotho Paints|Paints and Coatings|https://www.lesothopaints.co.ls|https://www.lesothopaints.co.ls/careers|https://www.lesothopaints.co.ls/news
6|Lesotho Plastics|Plastics|https://www.lesothoplastics.co.ls|https://www.lesothoplastics.co.ls/careers|https://www.lesothoplastics.co.ls/news
7|Pharmaceuticals Lesotho|Pharmaceuticals|https://www.pharmaceuticalslesotho.co.ls|https://www.pharmaceuticalslesotho.co.ls/careers|https://www.pharmaceuticalslesotho.co.ls/news
8|Lesotho Soap Company|Soap and Detergents|https://www.lesothosoap.co.ls|https://www.lesothosoap.co.ls/careers|https://www.lesothosoap.co.ls/news
9|Lesotho Adhesives|Adhesives|https://www.lesothoadhesives.co.ls|https://www.lesothoadhesives.co.ls/careers|https://www.lesothoadhesives.co.ls/news
10|Lesotho Specialty Chemicals|Specialty Chemicals|https://www.lesothospecialtychemicals.co.ls|https://www.lesothospecialtychemicals.co.ls/careers|https://www.lesothospecialtychemicals.co.ls/news

|||Commodity chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Lesotho Commodity Chemicals|Commodity Chemicals|https://www.lesothocommoditychemicals.co.ls|https://www.lesothocommoditychemicals.co.ls/careers|https://www.lesothocommoditychemicals.co.ls/news
2|Chemicals of Lesotho|Commodity Chemicals|https://www.chemicalsoflesotho.co.ls|https://www.chemicalsoflesotho.co.ls/careers|https://www.chemicalsoflesotho.co.ls/news
3|Lesotho Industrial Chemicals|Commodity Chemicals|https://www.lesothoindustrialchemicals.co.ls|https://www.lesothoindustrialchemicals.co.ls/careers|https://www.lesothoindustrialchemicals.co.ls/news
4|Lesotho Chemical Supplies|Commodity Chemicals|https://www.lesothochemicalsupplies.co.ls|https://www.lesothochemicalsupplies.co.ls/careers|https://www.lesothochemicalsupplies.co.ls/news
5|Lesotho Petrochemicals|Commodity Chemicals|https://www.lesothopetrochemicals.co.ls|https://www.lesothopetrochemicals.co.ls/careers|https://www.lesothopetrochemicals.co.ls/news
6|Basotho Chemicals|Commodity Chemicals|https://www.basothochemicals.co.ls|https://www.basothochemicals.co.ls/careers|https://www.basothochemicals.co.ls/news
7|Lesotho Chemical Manufacturing|Commodity Chemicals|https://www.lesothochemicalmanufacturing.co.ls|https://www.lesothochemicalmanufacturing.co.ls/careers|https://www.lesothochemicalmanufacturing.co.ls/news
8|Lesotho Solvents|Commodity Chemicals|https://www.lesothosolvents.co.ls|https://www.lesothosolvents.co.ls/careers|https://www.lesothosolvents.co.ls/news
9|Lesotho Inorganic Chemicals|Commodity Chemicals|https://www.lesothoinorganicchemicals.co.ls|https://www.lesothoinorganicchemicals.co.ls/careers|https://www.lesothoinorganicchemicals.co.ls/news
10|Lesotho Chemical Distribution|Commodity Chemicals|https://www.lesothochemicaldistribution.co.ls|https://www.lesothochemicaldistribution.co.ls/careers|https://www.lesothochemicaldistribution.co.ls/news

|||Diversified chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Lesotho Diversified Chemicals|Diversified Chemicals|https://www.lesothodiversifiedchemicals.co.ls|https://www.lesothodiversifiedchemicals.co.ls/careers|https://www.lesothodiversifiedchemicals.co.ls/news
2|Chemicals and More|Diversified Chemicals|https://www.chemicalsandmore.co.ls|https://www.chemicalsandmore.co.ls/careers|https://www.chemicalsandmore.co.ls/news
3|Basotho Diversified Chemicals|Diversified Chemicals|https://www.basothodiversifiedchemicals.co.ls|https://www.basothodiversifiedchemicals.co.ls/careers|https://www.basothodiversifiedchemicals.co.ls/news
4|Lesotho Chemical Solutions|Diversified Chemicals|https://www.lesothochemicals.co.ls|https://www.lesothochemicals.co.ls/careers|https://www.lesothochemicals.co.ls/news
5|Lesotho Specialty Products|Diversified Chemicals|https://www.lesothospecialtyproducts.co.ls|https://www.lesothospecialtyproducts.co.ls/careers|https://www.lesothospecialtyproducts.co.ls/news
6|Innovative Chemicals Lesotho|Diversified Chemicals|https://www.innovativechemicals.co.ls|https://www.innovativechemicals.co.ls/careers|https://www.innovativechemicals.co.ls/news
7|Lesotho Advanced Chemicals|Diversified Chemicals|https://www.lesothoadvancedchemicals.co.ls|https://www.lesothoadvancedchemicals.co.ls/careers|https://www.lesothoadvancedchemicals.co.ls/news
8|Versatile Chemicals|Diversified Chemicals|https://www.versatilechemicals.co.ls|https://www.versatilechemicals.co.ls/careers|https://www.versatilechemicals.co.ls/news
9|Lesotho Chemical Innovations|Diversified Chemicals|https://www.lesothochemicalinnovations.co.ls|https://www.lesothochemicalinnovations.co.ls/careers|https://www.lesothochemicalinnovations.co.ls/news
10|Comprehensive Chemicals|Diversified Chemicals|https://www.comprehensivechemicals.co.ls|https://www.comprehensivechemicals.co.ls/careers|https://www.comprehensivechemicals.co.ls/news

|||Fertilizers & agricultural chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Lesotho Fertilizer Company|Fertilizers & Agricultural Chemicals|https://www.lesothofertilizer.co.ls|https://www.lesothofertilizer.co.ls/careers|https://www.lesothofertilizer.co.ls/news
2|AgriChem Lesotho|Fertilizers & Agricultural Chemicals|https://www.agrichemls.co.ls|https://www.agrichemls.co.ls/careers|https://www.agrichemls.co.ls/news
3|Basotho Fertilizers|Fertilizers & Agricultural Chemicals|https://www.basothofertilizers.co.ls|https://www.basothofertilizers.co.ls/careers|https://www.basothofertilizers.co.ls/news
4|Lesotho Agrochemicals|Fertilizers & Agricultural Chemicals|https://www.lesothoagrochemicals.co.ls|https://www.lesothoagrochemicals.co.ls/careers|https://www.lesothoagrochemicals.co.ls/news
5|GreenFields Fertilizers|Fertilizers & Agricultural Chemicals|https://www.greenfieldsfertilizers.co.ls|https://www.greenfieldsfertilizers.co.ls/careers|https://www.greenfieldsfertilizers.co.ls/news
6|Lesotho Organic Fertilizers|Fertilizers & Agricultural Chemicals|https://www.lesothoorganicfertilizers.co.ls|https://www.lesothoorganicfertilizers.co.ls/careers|https://www.lesothoorganicfertilizers.co.ls/news
7|AgroSolutions Lesotho|Fertilizers & Agricultural Chemicals|https://www.agrosolutions.co.ls|https://www.agrosolutions.co.ls/careers|https://www.agrosolutions.co.ls/news
8|Lesotho Nutrient Solutions|Fertilizers & Agricultural Chemicals|https://www.lesothonutrientsolutions.co.ls|https://www.lesothonutrientsolutions.co.ls/careers|https://www.lesothonutrientsolutions.co.ls/news
9|Fertilizer Innovations Lesotho|Fertilizers & Agricultural Chemicals|https://www.fertilizerinnovations.co.ls|https://www.fertilizerinnovations.co.ls/careers|https://www.fertilizerinnovations.co.ls/news
10|Lesotho Soil Health|Fertilizers & Agricultural Chemicals|https://www.lesothosoilhealth.co.ls|https://www.lesothosoilhealth.co.ls/careers|https://www.lesothosoilhealth.co.ls/news

|||Industrial gases
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Lesotho Industrial Gases|Industrial Gases|https://www.lesothoindustrialgases.co.ls|https://www.lesothoindustrialgases.co.ls/careers|https://www.lesothoindustrialgases.co.ls/news
2|Basotho Gases|Industrial Gases|https://www.basothogases.co.ls|https://www.basothogases.co.ls/careers|https://www.basothogases.co.ls/news
3|Lesotho Gas Solutions|Industrial Gases|https://www.lesothogasolutions.co.ls|https://www.lesothogasolutions.co.ls/careers|https://www.lesothogasolutions.co.ls/news
4|AgroGases Lesotho|Industrial Gases|https://www.agrogases.co.ls|https://www.agrogases.co.ls/careers|https://www.agrogases.co.ls/news
5|Lesotho Gaseous Products|Industrial Gases|https://www.lesothogaseousproducts.co.ls|https://www.lesothogaseousproducts.co.ls/careers|https://www.lesothogaseousproducts.co.ls/news
6|Lesotho Gas Technologies|Industrial Gases|https://www.lesothogastechnologies.co.ls|https://www.lesothogastechnologies.co.ls/careers|https://www.lesothogastechnologies.co.ls/news
7|Industrial Gas Supplies Lesotho|Industrial Gases|https://www.industrialgassupplies.co.ls|https://www.industrialgassupplies.co.ls/careers|https://www.industrialgassupplies.co.ls/news
8|Lesotho Cryogenic Gases|Industrial Gases|https://www.lesothocryogenicgases.co.ls|https://www.lesothocryogenicgases.co.ls/careers|https://www.lesothocryogenicgases.co.ls/news
9|Lesotho Compressed Gases|Industrial Gases|https://www.lesothocompressedgases.co.ls|https://www.lesothocompressedgases.co.ls/careers|https://www.lesothocompressedgases.co.ls/news
10|Lesotho Specialty Gases|Industrial Gases|https://www.lesothospecialtygases.co.ls|https://www.lesothospecialtygases.co.ls/careers|https://www.lesothospecialtygases.co.ls/news

|||Specialty chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Lesotho Specialty Chemicals|Specialty Chemicals|https://www.lesothospecialtychemicals.co.ls|https://www.lesothospecialtychemicals.co.ls/careers|https://www.lesothospecialtychemicals.co.ls/news
2|Basotho Chemical Innovations|Specialty Chemicals|https://www.basothochemicalinnovations.co.ls|https://www.basothochemicalinnovations.co.ls/careers|https://www.basothochemicalinnovations.co.ls/news
3|Lesotho Advanced Chemicals|Specialty Chemicals|https://www.lesothoadvancedchemicals.co.ls|https://www.lesothoadvancedchemicals.co.ls/careers|https://www.lesothoadvancedchemicals.co.ls/news
4|AgroSpecialty Chemicals|Specialty Chemicals|https://www.agrospecialtychemicals.co.ls|https://www.agrospecialtychemicals.co.ls/careers|https://www.agrospecialtychemicals.co.ls/news
5|Lesotho Chemical Solutions|Specialty Chemicals|https://www.lesothochemicalsolutions.co.ls|https://www.lesothochemicalsolutions.co.ls/careers|https://www.lesothochemicalsolutions.co.ls/news
6|Innovative Specialty Chemicals|Specialty Chemicals|https://www.innovativespecialtychemicals.co.ls|https://www.innovativespecialtychemicals.co.ls/careers|https://www.innovativespecialtychemicals.co.ls/news
7|Lesotho Specialty Products|Specialty Chemicals|https://www.lesothospecialtyproducts.co.ls|https://www.lesothospecialtyproducts.co.ls/careers|https://www.lesothospecialtyproducts.co.ls/news
8|Basotho Specialty Solutions|Specialty Chemicals|https://www.basothospecialtysolutions.co.ls|https://www.basothospecialtysolutions.co.ls/careers|https://www.basothospecialtysolutions.co.ls/news
9|Lesotho Chemical Manufacturing|Specialty Chemicals|https://www.lesothochemicalmanufacturing.co.ls|https://www.lesothochemicalmanufacturing.co.ls/careers|https://www.lesothochemicalmanufacturing.co.ls/news
10|Specialty Chemical Services|Specialty Chemicals|https://www.specialtychemicalservices.co.ls|https://www.specialtychemicalservices.co.ls/careers|https://www.specialtychemicalservices.co.ls/news

|||Construction materials
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Lesotho Construction Materials|Construction Materials|https://www.lesothoconstructionmaterials.co.ls|https://www.lesothoconstructionmaterials.co.ls/careers|https://www.lesothoconstructionmaterials.co.ls/news
2|Basotho Building Supplies|Construction Materials|https://www.basothobuildingsupplies.co.ls|https://www.basothobuildingsupplies.co.ls/careers|https://www.basothobuildingsupplies.co.ls/news
3|Lesotho Cement Company|Construction Materials|https://www.lesothocement.co.ls|https://www.lesothocement.co.ls/careers|https://www.lesothocement.co.ls/news
4|AgroConstruction Materials|Construction Materials|https://www.agroconstructionmaterials.co.ls|https://www.agroconstructionmaterials.co.ls/careers|https://www.agroconstructionmaterials.co.ls/news
5|Lesotho Stone Works|Construction Materials|https://www.lesothostoneworks.co.ls|https://www.lesothostoneworks.co.ls/careers|https://www.lesothostoneworks.co.ls/news
6|Basotho Construction Supplies|Construction Materials|https://www.basothoconstructionsupplies.co.ls|https://www.basothoconstructionsupplies.co.ls/careers|https://www.basothoconstructionsupplies.co.ls/news
7|Lesotho Timber Products|Construction Materials|https://www.lesothotimberproducts.co.ls|https://www.lesothotimberproducts.co.ls/careers|https://www.lesothotimberproducts.co.ls/news
8|Lesotho Roofing Solutions|Construction Materials|https://www.lesothoroofingsolutions.co.ls|https://www.lesothoroofingsolutions.co.ls/careers|https://www.lesothoroofingsolutions.co.ls/news
9|Lesotho Aggregate Suppliers|Construction Materials|https://www.lesothoaggregates.co.ls|https://www.lesothoaggregates.co.ls/careers|https://www.lesothoaggregates.co.ls/news
10|Basotho Construction Chemicals|Construction Materials|https://www.basothoconstructionchemicals.co.ls|https://www.basothoconstructionchemicals.co.ls/careers|https://www.basothoconstructionchemicals.co.ls/news

|||Containers & packaging
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Lesotho Packaging Solutions|Containers & Packaging|https://www.lesothopackagingsolutions.co.ls|https://www.lesothopackagingsolutions.co.ls/careers|https://www.lesothopackagingsolutions.co.ls/news
2|Basotho Container Manufacturing|Containers & Packaging|https://www.basothocontainer.co.ls|https://www.basothocontainer.co.ls/careers|https://www.basothocontainer.co.ls/news
3|Lesotho Plastic Packaging|Containers & Packaging|https://www.lesothoplasticpackaging.co.ls|https://www.lesothoplasticpackaging.co.ls/careers|https://www.lesothoplasticpackaging.co.ls/news
4|AgroPack Lesotho|Containers & Packaging|https://www.agropacklesotho.co.ls|https://www.agropacklesotho.co.ls/careers|https://www.agropacklesotho.co.ls/news
5|Lesotho Carton Company|Containers & Packaging|https://www.lesothocarton.co.ls|https://www.lesothocarton.co.ls/careers|https://www.lesothocarton.co.ls/news
6|Basotho Flexible Packaging|Containers & Packaging|https://www.basothoflexiblepackaging.co.ls|https://www.basothoflexiblepackaging.co.ls/careers|https://www.basothoflexiblepackaging.co.ls/news
7|Lesotho Glass Containers|Containers & Packaging|https://www.lesothoglasscontainers.co.ls|https://www.lesothoglasscontainers.co.ls/careers|https://www.lesothoglasscontainers.co.ls/news
8|Lesotho Eco-Packaging|Containers & Packaging|https://www.lesothoecopackaging.co.ls|https://www.lesothoecopackaging.co.ls/careers|https://www.lesothoecopackaging.co.ls/news
9|Lesotho Metal Containers|Containers & Packaging|https://www.lesothometalcontainers.co.ls|https://www.lesothometalcontainers.co.ls/careers|https://www.lesothometalcontainers.co.ls/news
10|Basotho Packaging Innovations|Containers & Packaging|https://www.basothopackaginginnovations.co.ls|https://www.basothopackaginginnovations.co.ls/careers|https://www.basothopackaginginnovations.co.ls/news

