|||Rwanda
|||Energy sector
|||Oil & gas drilling
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
3|Kigali Oilfield Services|Oil & Gas Equipment & Services|https://www.kigali-oilfield.rw|https://www.kigali-oilfield.rw/careers|https://www.kigali-oilfield.rw/news
4|Rwanda Drilling Equipment|Oil & Gas Equipment & Services|https://www.rwandadrillingequipment.rw|https://www.rwandadrillingequipment.rw/careers|https://www.rwandadrillingequipment.rw/news
5|Energy Services Rwanda|Oil & Gas Equipment & Services|https://www.energyservicesrw.com|https://www.energyservicesrw.com/careers|https://www.energyservicesrw.com/news
6|Kivu Oil Services|Oil & Gas Equipment & Services|https://www.kivuoilservices.rw|https://www.kivuoilservices.rw/careers|https://www.kivuoilservices.rw/news
7|Rwanda Gas Equipment|Oil & Gas Equipment & Services|https://www.rwandagasequipment.rw|https://www.rwandagasequipment.rw/careers|https://www.rwandagasequipment.rw/news
8|African Oil Services|Oil & Gas Equipment & Services|https://www.africanoilservices.rw|https://www.africanoilservices.rw/careers|https://www.africanoilservices.rw/news
9|Drill & Equip Rwanda|Oil & Gas Equipment & Services|https://www.drillequiprw.com|https://www.drillequiprw.com/careers|https://www.drillequiprw.com/news
10|PetroTech Rwanda|Oil & Gas Equipment & Services|https://www.petrotechrw.com|https://www.petrotechrw.com/careers|https://www.petrotechrw.com/news

|||Integrated oil & gas
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Integrated Energy|Integrated Oil & Gas|https://www.rwandaintegratedenergy.rw|https://www.rwandaintegratedenergy.rw/careers|https://www.rwandaintegratedenergy.rw/news
2|PetroRwanda|Integrated Oil & Gas|https://www.petrorwanda.rw|https://www.petrorwanda.rw/careers|https://www.petrorwanda.rw/news
3|Kigali Oil & Gas|Integrated Oil & Gas|https://www.kigaliog.rw|https://www.kigaliog.rw/careers|https://www.kigaliog.rw/news
4|Rwanda Petroleum Group|Integrated Oil & Gas|https://www.rwandapetroleumgroup.rw|https://www.rwandapetroleumgroup.rw/careers|https://www.rwandapetroleumgroup.rw/news
5|Kivu Energy Solutions|Integrated Oil & Gas|https://www.kivuenergy.rw|https://www.kivuenergy.rw/careers|https://www.kivuenergy.rw/news
6|Rwanda Oil Corporation|Integrated Oil & Gas|https://www.rwandaoilcorp.rw|https://www.rwandaoilcorp.rw/careers|https://www.rwandaoilcorp.rw/news
7|African Integrated Oil|Integrated Oil & Gas|https://www.africanintegratedoil.rw|https://www.africanintegratedoil.rw/careers|https://www.africanintegratedoil.rw/news
8|Rwanda Energy Holdings|Integrated Oil & Gas|https://www.rwandaenergyholdings.rw|https://www.rwandaenergyholdings.rw/careers|https://www.rwandaenergyholdings.rw/news
9|Unity Oil & Gas|Integrated Oil & Gas|https://www.unityoil.rw|https://www.unityoil.rw/careers|https://www.unityoil.rw/news
10|Rwanda Gas & Oil|Integrated Oil & Gas|https://www.rwandagasandoil.rw|https://www.rwandagasandoil.rw/careers|https://www.rwandagasandoil.rw/news

|||Oil & gas exploration & production
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Exploration Company|Oil & Gas Exploration & Production|https://www.rwandaexploration.rw|https://www.rwandaexploration.rw/careers|https://www.rwandaexploration.rw/news
2|PetroExplorers Rwanda|Oil & Gas Exploration & Production|https://www.petroexplorersrw.com|https://www.petroexplorersrw.com/careers|https://www.petroexplorersrw.com/news
3|Kigali Oil Explorers|Oil & Gas Exploration & Production|https://www.kigali-oilexplorers.rw|https://www.kigali-oilexplorers.rw/careers|https://www.kigali-oilexplorers.rw/news
4|Rwanda Oil Exploration|Oil & Gas Exploration & Production|https://www.rwandaoilexploration.rw|https://www.rwandaoilexploration.rw/careers|https://www.rwandaoilexploration.rw/news
5|Kivu Oil Exploration|Oil & Gas Exploration & Production|https://www.kivuoilexploration.rw|https://www.kivuoilexploration.rw/careers|https://www.kivuoilexploration.rw/news
6|Rwanda Petroleum Exploration|Oil & Gas Exploration & Production|https://www.rwandapetroleumexploration.rw|https://www.rwandapetroleumexploration.rw/careers|https://www.rwandapetroleumexploration.rw/news
7|African Oil Exploration|Oil & Gas Exploration & Production|https://www.africanoilexploration.rw|https://www.africanoilexploration.rw/careers|https://www.africanoilexploration.rw/news
8|Unity Oil Exploration|Oil & Gas Exploration & Production|https://www.unityoilexploration.rw|https://www.unityoilexploration.rw/careers|https://www.unityoilexploration.rw/news
9|Rwanda Gas Exploration|Oil & Gas Exploration & Production|https://www.rwandagasexploration.rw|https://www.rwandagasexploration.rw/careers|https://www.rwandagasexploration.rw/news
10|Drill & Explore Rwanda|Oil & Gas Exploration & Production|https://www.drillandexplorerw.com|https://www.drillandexplorerw.com/careers|https://www.drillandexplorerw.com/news

|||Oil & gas refining & marketing
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Oil Refinery|Oil & Gas Refining & Marketing|https://www.rwandaoilrefinery.rw|https://www.rwandaoilrefinery.rw/careers|https://www.rwandaoilrefinery.rw/news
2|PetroRwanda Refining|Oil & Gas Refining & Marketing|https://www.petrorwandarefining.rw|https://www.petrorwandarefining.rw/careers|https://www.petrorwandarefining.rw/news
3|Kigali Refining Company|Oil & Gas Refining & Marketing|https://www.kigalirefining.rw|https://www.kigalirefining.rw/careers|https://www.kigalirefining.rw/news
4|Rwanda Fuel Marketing|Oil & Gas Refining & Marketing|https://www.rwandafuelmarketing.rw|https://www.rwandafuelmarketing.rw/careers|https://www.rwandafuelmarketing.rw/news
5|Kivu Oil Refining|Oil & Gas Refining & Marketing|https://www.kivuoilrefining.rw|https://www.kivuoilrefining.rw/careers|https://www.kivuoilrefining.rw/news
6|Rwanda Energy Refinery|Oil & Gas Refining & Marketing|https://www.rwandaenergyrefinery.rw|https://www.rwandaenergyrefinery.rw/careers|https://www.rwandaenergyrefinery.rw/news
7|African Oil Refining|Oil & Gas Refining & Marketing|https://www.africanoilrefining.rw|https://www.africanoilrefining.rw/careers|https://www.africanoilrefining.rw/news
8|Unity Oil Refinery|Oil & Gas Refining & Marketing|https://www.unityoilrefinery.rw|https://www.unityoilrefinery.rw/careers|https://www.unityoilrefinery.rw/news
9|Rwanda Gas & Oil Refining|Oil & Gas Refining & Marketing|https://www.rwandagasandoilrefining.rw|https://www.rwandagasandoilrefining.rw/careers|https://www.rwandagasandoilrefining.rw/news
10|Drill & Refine Rwanda|Oil & Gas Refining & Marketing|https://www.drillandrefinerw.com|https://www.drillandrefinerw.com/careers|https://www.drillandrefinerw.com/news

|||Oil & gas storage & transportation
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Oil Storage|Oil & Gas Storage & Transportation|https://www.rwandaoilstorage.rw|https://www.rwandaoilstorage.rw/careers|https://www.rwandaoilstorage.rw/news
2|PetroRwanda Transport|Oil & Gas Storage & Transportation|https://www.petrorwandatransport.rw|https://www.petrorwandatransport.rw/careers|https://www.petrorwandatransport.rw/news
3|Kigali Oil Transport|Oil & Gas Storage & Transportation|https://www.kigalioltransport.rw|https://www.kigalioltransport.rw/careers|https://www.kigalioltransport.rw/news
4|Rwanda Fuel Storage|Oil & Gas Storage & Transportation|https://www.rwandafuelstorage.rw|https://www.rwandafuelstorage.rw/careers|https://www.rwandafuelstorage.rw/news
5|Kivu Oil Transportation|Oil & Gas Storage & Transportation|https://www.kivuoiltransportation.rw|https://www.kivuoiltransportation.rw/careers|https://www.kivuoiltransportation.rw/news
6|Rwanda Energy Transport|Oil & Gas Storage & Transportation|https://www.rwandaenergytransport.rw|https://www.rwandaenergytransport.rw/careers|https://www.rwandaenergytransport.rw/news
7|African Oil Storage|Oil & Gas Storage & Transportation|https://www.africanoilstorage.rw|https://www.africanoilstorage.rw/careers|https://www.africanoilstorage.rw/news
8|Unity Oil Storage|Oil & Gas Storage & Transportation|https://www.unityoilstorage.rw|https://www.unityoilstorage.rw/careers|https://www.unityoilstorage.rw/news
9|Rwanda Gas Transportation|Oil & Gas Storage & Transportation|https://www.rwandagastransportation.rw|https://www.rwandagastransportation.rw/careers|https://www.rwandagastransportation.rw/news
10|Drill & Transport Rwanda|Oil & Gas Storage & Transportation|https://www.drillandtransportrw.com|https://www.drillandtransportrw.com/careers|https://www.drillandtransportrw.com/news

|||Coal & consumable fuels
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Coal Company|Coal & Consumable Fuels|https://www.rwandacoalcompany.rw|https://www.rwandacoalcompany.rw/careers|https://www.rwandacoalcompany.rw/news
2|Kigali Coal Suppliers|Coal & Consumable Fuels|https://www.kigalicoalsuppliers.rw|https://www.kigalicoalsuppliers.rw/careers|https://www.kigalicoalsuppliers.rw/news
3|Rwanda Energy Fuels|Coal & Consumable Fuels|https://www.rwandaenergyfuels.rw|https://www.rwandaenergyfuels.rw/careers|https://www.rwandaenergyfuels.rw/news
4|Kivu Coal Mining|Coal & Consumable Fuels|https://www.kivucoalmining.rw|https://www.kivucoalmining.rw/careers|https://www.kivucoalmining.rw/news
5|Rwanda Fuel Suppliers|Coal & Consumable Fuels|https://www.rwandafuelsuppliers.rw|https://www.rwandafuelsuppliers.rw/careers|https://www.rwandafuelsuppliers.rw/news
6|African Coal Enterprises|Coal & Consumable Fuels|https://www.africancoalenterprises.rw|https://www.africancoalenterprises.rw/careers|https://www.africancoalenterprises.rw/news
7|Unity Coal Company|Coal & Consumable Fuels|https://www.unitycoalcompany.rw|https://www.unitycoalcompany.rw/careers|https://www.unitycoalcompany.rw/news
8|Rwanda Mining & Fuels|Coal & Consumable Fuels|https://www.rwandaminingandfuels.rw|https://www.rwandaminingandfuels.rw/careers|https://www.rwandaminingandfuels.rw/news
9|Coal & Energy Rwanda|Coal & Consumable Fuels|https://www.coalandenergyrwanda.rw|https://www.coalandenergyrwanda.rw/careers|https://www.coalandenergyrwanda.rw/news
10|Drill & Coal Rwanda|Coal & Consumable Fuels|https://www.drillandcoalrw.com|https://www.drillandcoalrw.com/careers|https://www.drillandcoalrw.com/news

|||Materials sector
|||Chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Chemicals|Materials|https://www.rwandachemicals.rw|https://www.rwandachemicals.rw/careers|https://www.rwandachemicals.rw/news
2|Kigali Plastics|Materials|https://www.kigaliplastics.rw|https://www.kigaliplastics.rw/careers|https://www.kigaliplastics.rw/news
3|Eco-Products Rwanda|Materials|https://www.ecoproductsrw.rw|https://www.ecoproductsrw.rw/careers|https://www.ecoproductsrw.rw/news
4|Rwanda Fertilizers|Materials|https://www.rwandafertilizers.rw|https://www.rwandafertilizers.rw/careers|https://www.rwandafertilizers.rw/news
5|Kigali Chemicals|Materials|https://www.kigalichemicals.rw|https://www.kigalichemicals.rw/careers|https://www.kigalichemicals.rw/news
6|Rwanda Paints|Materials|https://www.rwandapaints.rw|https://www.rwandapaints.rw/careers|https://www.rwandapaints.rw/news
7|Green Chemicals|Materials|https://www.greenchemicals.rw|https://www.greenchemicals.rw/careers|https://www.greenchemicals.rw/news
8|Rwanda Adhesives|Materials|https://www.rwandaadhesives.rw|https://www.rwandaadhesives.rw/careers|https://www.rwandaadhesives.rw/news
9|Kigali Coatings|Materials|https://www.kigalicoatings.rw|https://www.kigalicoatings.rw/careers|https://www.kigalicoatings.rw/news
10|Rwanda Specialty Chemicals|Materials|https://www.rwandaspecialtychemicals.rw|https://www.rwandaspecialtychemicals.rw/careers|https://www.rwandaspecialtychemicals.rw/news

|||Commodity chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Commodity Chemicals|Commodity Chemicals|https://www.rwandacommoditychemicals.rw|https://www.rwandacommoditychemicals.rw/careers|https://www.rwandacommoditychemicals.rw/news
2|Kigali Chemical Industries|Commodity Chemicals|https://www.kigalichemicalindustries.rw|https://www.kigalichemicalindustries.rw/careers|https://www.kigalichemicalindustries.rw/news
3|Rwanda Petrochemicals|Commodity Chemicals|https://www.rwandapetrochemicals.rw|https://www.rwandapetrochemicals.rw/careers|https://www.rwandapetrochemicals.rw/news
4|Kigali Fertilizer Co.|Commodity Chemicals|https://www.kigalifertilizerco.rw|https://www.kigalifertilizerco.rw/careers|https://www.kigalifertilizerco.rw/news
5|Rwanda Industrial Chemicals|Commodity Chemicals|https://www.rwandaiindustrialchemicals.rw|https://www.rwandaiindustrialchemicals.rw/careers|https://www.rwandaiindustrialchemicals.rw/news
6|Greenfield Chemicals|Commodity Chemicals|https://www.greenfieldchemicals.rw|https://www.greenfieldchemicals.rw/careers|https://www.greenfieldchemicals.rw/news
7|Rwanda Chemical Solutions|Commodity Chemicals|https://www.rwandachemicalsolutions.rw|https://www.rwandachemicalsolutions.rw/careers|https://www.rwandachemicalsolutions.rw/news
8|Kigali Basic Chemicals|Commodity Chemicals|https://www.kigalibasicchemicals.rw|https://www.kigalibasicchemicals.rw/careers|https://www.kigalibasicchemicals.rw/news
9|Rwanda Solvents|Commodity Chemicals|https://www.rwandasolvents.rw|https://www.rwandasolvents.rw/careers|https://www.rwandasolvents.rw/news
10|Kigali Chemical Supply|Commodity Chemicals|https://www.kigalichemicalsupply.rw|https://www.kigalichemicalsupply.rw/careers|https://www.kigalichemicalsupply.rw/news

|||Diversified chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Diversified Chemicals|Diversified Chemicals|https://www.rwandadiversifiedchemicals.rw|https://www.rwandadiversifiedchemicals.rw/careers|https://www.rwandadiversifiedchemicals.rw/news
2|Kigali Chemical Industries|Diversified Chemicals|https://www.kigalichemicalindustries.rw|https://www.kigalichemicalindustries.rw/careers|https://www.kigalichemicalindustries.rw/news
3|Rwanda Specialty Chemicals|Diversified Chemicals|https://www.rwandaspecialtychemicals.rw|https://www.rwandaspecialtychemicals.rw/careers|https://www.rwandaspecialtychemicals.rw/news
4|Kigali Eco-Chemicals|Diversified Chemicals|https://www.kigaliecochemicals.rw|https://www.kigaliecochemicals.rw/careers|https://www.kigaliecochemicals.rw/news
5|Rwanda Chemical Solutions|Diversified Chemicals|https://www.rwandachemicalsolutions.rw|https://www.rwandachemicalsolutions.rw/careers|https://www.rwandachemicalsolutions.rw/news
6|Green Valley Chemicals|Diversified Chemicals|https://www.greenvalleychemicals.rw|https://www.greenvalleychemicals.rw/careers|https://www.greenvalleychemicals.rw/news
7|Kigali Innovations Chemicals|Diversified Chemicals|https://www.kigaliinnovationschemicals.rw|https://www.kigaliinnovationschemicals.rw/careers|https://www.kigaliinnovationschemicals.rw/news
8|Rwanda Bio-Chemicals|Diversified Chemicals|https://www.rwandabiochemicals.rw|https://www.rwandabiochemicals.rw/careers|https://www.rwandabiochemicals.rw/news
9|Kigali Composite Chemicals|Diversified Chemicals|https://www.kigalicompositechemicals.rw|https://www.kigalicompositechemicals.rw/careers|https://www.kigalicompositechemicals.rw/news
10|Rwanda Chemical Enterprises|Diversified Chemicals|https://www.rwandachemicalenterprises.rw|https://www.rwandachemicalenterprises.rw/careers|https://www.rwandachemicalenterprises.rw/news

|||Fertilizers & agricultural chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Fertilizers|Fertilizers & Agricultural Chemicals|https://www.rwandafertilizers.rw|https://www.rwandafertilizers.rw/careers|https://www.rwandafertilizers.rw/news
2|Kigali Agrochemicals|Fertilizers & Agricultural Chemicals|https://www.kigaliagrochemicals.rw|https://www.kigaliagrochemicals.rw/careers|https://www.kigaliagrochemicals.rw/news
3|Rwanda Agricultural Inputs|Fertilizers & Agricultural Chemicals|https://www.rwandagriculturalinputs.rw|https://www.rwandagriculturalinputs.rw/careers|https://www.rwandagriculturalinputs.rw/news
4|Green Growth Fertilizers|Fertilizers & Agricultural Chemicals|https://www.greengrowthfertilizers.rw|https://www.greengrowthfertilizers.rw/careers|https://www.greengrowthfertilizers.rw/news
5|Kigali Fertilizer Company|Fertilizers & Agricultural Chemicals|https://www.kigalifertilizercompany.rw|https://www.kigalifertilizercompany.rw/careers|https://www.kigalifertilizercompany.rw/news
6|Rwanda Organic Fertilizers|Fertilizers & Agricultural Chemicals|https://www.rwandaorganicfertilizers.rw|https://www.rwandaorganicfertilizers.rw/careers|https://www.rwandaorganicfertilizers.rw/news
7|Kigali Crop Nutrition|Fertilizers & Agricultural Chemicals|https://www.kigalicropsnutrition.rw|https://www.kigalicropsnutrition.rw/careers|https://www.kigalicropsnutrition.rw/news
8|Rwanda Soil Solutions|Fertilizers & Agricultural Chemicals|https://www.rwandasoilsolutions.rw|https://www.rwandasoilsolutions.rw/careers|https://www.rwandasoilsolutions.rw/news
9|Kigali Chemical Fertilizers|Fertilizers & Agricultural Chemicals|https://www.kigalichemicalfertilizers.rw|https://www.kigalichemicalfertilizers.rw/careers|https://www.kigalichemicalfertilizers.rw/news
10|Rwanda Agro Inputs|Fertilizers & Agricultural Chemicals|https://www.rwandaagroinputs.rw|https://www.rwandaagroinputs.rw/careers|https://www.rwandaagroinputs.rw/news

|||Industrial gases
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Industrial Gases|Industrial Gases|https://www.rwandaiindustrialgases.rw|https://www.rwandaiindustrialgases.rw/careers|https://www.rwandaiindustrialgases.rw/news
2|Kigali Gas Solutions|Industrial Gases|https://www.kigaligasolutions.rw|https://www.kigaligasolutions.rw/careers|https://www.kigaligasolutions.rw/news
3|Rwanda Gaseous Products|Industrial Gases|https://www.rwandagaseousproducts.rw|https://www.rwandagaseousproducts.rw/careers|https://www.rwandagaseousproducts.rw/news
4|Kigali Oxygen Company|Industrial Gases|https://www.kigalioxygencompany.rw|https://www.kigalioxygencompany.rw/careers|https://www.kigalioxygencompany.rw/news
5|Rwanda Gas Technologies|Industrial Gases|https://www.rwandagastechnologies.rw|https://www.rwandagastechnologies.rw/careers|https://www.rwandagastechnologies.rw/news
6|Kigali Industrial Gases|Industrial Gases|https://www.kigaliindustrialgases.rw|https://www.kigaliindustrialgases.rw/careers|https://www.kigaliindustrialgases.rw/news
7|Rwanda Specialty Gases|Industrial Gases|https://www.rwandaspecialtygases.rw|https://www.rwandaspecialtygases.rw/careers|https://www.rwandaspecialtygases.rw/news
8|Kigali Gas Manufacturing|Industrial Gases|https://www.kigaligasmanufacturing.rw|https://www.kigaligasmanufacturing.rw/careers|https://www.kigaligasmanufacturing.rw/news
9|Rwanda Compressed Gases|Industrial Gases|https://www.rwandacompressedgases.rw|https://www.rwandacompressedgases.rw/careers|https://www.rwandacompressedgases.rw/news
10|Kigali Gas Supply|Industrial Gases|https://www.kigaligasupply.rw|https://www.kigaligasupply.rw/careers|https://www.kigaligasupply.rw/news

|||Specialty chemicals
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Specialty Chemicals|Specialty Chemicals|https://www.rwandaspecialtychemicals.rw|https://www.rwandaspecialtychemicals.rw/careers|https://www.rwandaspecialtychemicals.rw/news
2|Kigali Chemical Solutions|Specialty Chemicals|https://www.kigalichemicalsolutions.rw|https://www.kigalichemicalsolutions.rw/careers|https://www.kigalichemicalsolutions.rw/news
3|Rwanda Advanced Chemicals|Specialty Chemicals|https://www.rwandaadvancedchemicals.rw|https://www.rwandaadvancedchemicals.rw/careers|https://www.rwandaadvancedchemicals.rw/news
4|Kigali Specialty Products|Specialty Chemicals|https://www.kigal specialtyproducts.rw|https://www.kigal specialtyproducts.rw/careers|https://www.kigal specialtyproducts.rw/news
5|Rwanda Innovative Chemicals|Specialty Chemicals|https://www.rwandainnovativechemicals.rw|https://www.rwandainnovativechemicals.rw/careers|https://www.rwandainnovativechemicals.rw/news
6|Kigali Fine Chemicals|Specialty Chemicals|https://www.kigalifinechemicals.rw|https://www.kigalifinechemicals.rw/careers|https://www.kigalifinechemicals.rw/news
7|Rwanda Custom Chemicals|Specialty Chemicals|https://www.rwandacustomchemicals.rw|https://www.rwandacustomchemicals.rw/careers|https://www.rwandacustomchemicals.rw/news
8|Kigali Specialty Solutions|Specialty Chemicals|https://www.kigal specialtysolutions.rw|https://www.kigal specialtysolutions.rw/careers|https://www.kigal specialtysolutions.rw/news
9|Rwanda Chemical Innovations|Specialty Chemicals|https://www.rwandachemicalinnovations.rw|https://www.rwandachemicalinnovations.rw/careers|https://www.rwandachemicalinnovations.rw/news
10|Kigali Specialty Manufacturing|Specialty Chemicals|https://www.kigal specialtymanufacturing.rw|https://www.kigal specialtymanufacturing.rw/careers|https://www.kigal specialtymanufacturing.rw/news

|||Construction materials
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Construction Materials|Construction Materials|https://www.rwandaconstructionmaterials.rw|https://www.rwandaconstructionmaterials.rw/careers|https://www.rwandaconstructionmaterials.rw/news
2|Kigali Building Supplies|Construction Materials|https://www.kigalibuildingsupplies.rw|https://www.kigalibuildingsupplies.rw/careers|https://www.kigalibuildingsupplies.rw/news
3|Rwanda Cement Company|Construction Materials|https://www.rwandacementcompany.rw|https://www.rwandacementcompany.rw/careers|https://www.rwandacementcompany.rw/news
4|Kigali Stone Works|Construction Materials|https://www.kigalistoneworks.rw|https://www.kigalistoneworks.rw/careers|https://www.kigalistoneworks.rw/news
5|Rwanda Aggregate Industries|Construction Materials|https://www.rwandaaggregateindustries.rw|https://www.rwandaaggregateindustries.rw/careers|https://www.rwandaaggregateindustries.rw/news
6|Kigali Concrete Solutions|Construction Materials|https://www.kigaliconcretesolutions.rw|https://www.kigaliconcretesolutions.rw/careers|https://www.kigaliconcretesolutions.rw/news
7|Rwanda Roofing Materials|Construction Materials|https://www.rwandaroofingmaterials.rw|https://www.rwandaroofingmaterials.rw/careers|https://www.rwandaroofingmaterials.rw/news
8|Kigali Prefab Structures|Construction Materials|https://www.kigaliprefabstructures.rw|https://www.kigaliprefabstructures.rw/careers|https://www.kigaliprefabstructures.rw/news
9|Rwanda Timber Products|Construction Materials|https://www.rwandatimberproducts.rw|https://www.rwandatimberproducts.rw/careers|https://www.rwandatimberproducts.rw/news
10|Kigali Glass Works|Construction Materials|https://www.kigaliglassworks.rw|https://www.kigaliglassworks.rw/careers|https://www.kigaliglassworks.rw/news

|||Containers & packaging
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Packaging Solutions|Containers & Packaging|https://www.rwandapackagingsolutions.rw|https://www.rwandapackagingsolutions.rw/careers|https://www.rwandapackagingsolutions.rw/news
2|Kigali Container Company|Containers & Packaging|https://www.kigalicontainercompany.rw|https://www.kigalicontainercompany.rw/careers|https://www.kigalicontainercompany.rw/news
3|Rwanda Plastic Packaging|Containers & Packaging|https://www.rwandaplasticpackaging.rw|https://www.rwandaplasticpackaging.rw/careers|https://www.rwandaplasticpackaging.rw/news
4|Kigali Box Manufacturers|Containers & Packaging|https://www.kigaliboxmanufacturers.rw|https://www.kigaliboxmanufacturers.rw/careers|https://www.kigaliboxmanufacturers.rw/news
5|Rwanda Eco-Packaging|Containers & Packaging|https://www.rwandaecopackaging.rw|https://www.rwandaecopackaging.rw/careers|https://www.rwandaecopackaging.rw/news
6|Kigali Glass Containers|Containers & Packaging|https://www.kigaliglasscontainers.rw|https://www.kigaliglasscontainers.rw/careers|https://www.kigaliglasscontainers.rw/news
7|Rwanda Metal Packaging|Containers & Packaging|https://www.rwandametalpackaging.rw|https://www.rwandametalpackaging.rw/careers|https://www.rwandametalpackaging.rw/news
8|Kigali Flexible Packaging|Containers & Packaging|https://www.kigaliflexiblepackaging.rw|https://www.kigaliflexiblepackaging.rw/careers|https://www.kigaliflexiblepackaging.rw/news
9|Rwanda Carton Solutions|Containers & Packaging|https://www.rwandacartonrsolutions.rw|https://www.rwandacartonrsolutions.rw/careers|https://www.rwandacartonrsolutions.rw/news
10|Kigali Packaging Industries|Containers & Packaging|https://www.kigalipackagingindustries.rw|https://www.kigalipackagingindustries.rw/careers|https://www.kigalipackagingindustries.rw/news

|||Metal, glass & plastic containers
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Rwanda Metal Containers|Metal, Glass & Plastic Containers|https://www.rwandametalcontainers.rw|https://www.rwandametalcontainers.rw/careers|https://www.rwandametalcontainers.rw/news
2|Kigali Glass and Plastic|Metal, Glass & Plastic Containers|https://www.kigaliglassandplastic.rw|https://www.kigaliglassandplastic.rw/careers|https://www.kigaliglassandplastic.rw/news
3|Rwanda Plastic Industries|Metal, Glass & Plastic Containers|https://www.rwandaplasticindustries.rw|https://www.rwandaplasticindustries.rw/careers|https://www.rwandaplasticindustries.rw/news
4|Kigali Metal Works|Metal, Glass & Plastic Containers|https://www.kigalimetalworks.rw|https://www.kigalimetalworks.rw/careers|https://www.kigalimetalworks.rw/news
5|Rwanda Container Solutions|Metal, Glass & Plastic Containers|https://www.rwandacontainersolutions.rw|https://www.rwandacontainersolutions.rw/careers|https://www.rwandacontainersolutions.rw/news
6|Kigali Packaging and Containers|Metal, Glass & Plastic Containers|https://www.kigalipackagingandcontainers.rw|https://www.kigalipackagingandcontainers.rw/careers|https://www.kigalipackagingandcontainers.rw/news
7|Rwanda Glass Products|Metal, Glass & Plastic Containers|https://www.rwandaglassproducts.rw|https://www.rwandaglassproducts.rw/careers|https://www.rwandaglassproducts.rw/news
8|Kigali Eco Containers|Metal, Glass & Plastic Containers|https://www.kigaliecocontainers.rw|https://www.kigaliecocontainers.rw/careers|https://www.kigaliecocontainers.rw/news
9|Rwanda Recycled Containers|Metal, Glass & Plastic Containers|https://www.rwandarecycledcontainers.rw|https://www.rwandarecycledcontainers.rw/careers|https://www.rwandarecycledcontainers.rw/news
10|Kigali Specialty Containers|Metal, Glass & Plastic Containers|https://www.kigal specialtycontainers.rw|https://www.kigal specialtycontainers.rw/careers|https://www.kigal specialtycontainers.rw/news

|||Paper & plastic packaging
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
